id,name,kind,latitude,longitude,belong_to
5156,lobato,city,-23.008,-51.951,171
5157,xavantina,city,-27.069,-52.342,173
5158,teofilandia,city,-11.489,-38.998,155
5159,santo antonio do grama,city,-20.314,-42.609,168
5160,rosario oeste,city,-14.836,-56.428,165
5161,mutuipe,city,-13.229,-39.505,155
5162,santo antonio do pinhal,city,-22.827,-45.663,170
5163,araruna,city,-23.932,-52.496,171
5164,palmeirina,city,-9.004,-36.326,159
5165,crominia,city,-17.288,-49.381,164
5166,protasio alves,city,-28.757,-51.473,172
5167,serafina correa,city,-28.712,-51.935,172
5168,esperantina,city,-3.902,-42.234,162
5169,mascote,city,-15.563,-39.303,155
5170,sao jose de piranhas,city,-7.121,-38.502,158
5171,ubirajara,city,-22.527,-49.663,170
5172,roteiro,city,-9.833,-35.978,154
5173,anaurilandia,city,-22.188,-52.718,166
5174,ita,city,-27.291,-52.323,173
5175,barros cassal,city,-29.093,-52.583,172
5176,lausanne,city,46.516,6.63282,13
5177,claro dos pocoes,city,-17.08,-44.209,168
5178,avai,city,-22.147,-49.333,170
5179,santana do itarare,city,-23.755,-49.629,171
5180,abaira,city,-13.25,-41.664,155
5181,rubiacea,city,-21.301,-50.727,170
5182,pindare mirim,city,-3.608,-45.343,157
5183,youssoufia,city,32.24634,-8.52941,99
5184,natuba,city,-7.641,-35.55,158
5185,igarape,city,-20.07,-44.302,168
5186,angelim,city,-8.89,-36.286,159
5187,vere,city,-25.881,-52.908,171
5188,luminarias,city,-21.511,-44.903,168
5189,espirito santo,city,-6.332,-35.309,160
5190,fraiburgo,city,-27.026,-50.921,173
5191,paraiso,city,-21.016,-48.774,170
5192,kufstein,city,47.58333,12.16667,42
5193,buriti bravo,city,-5.837,-43.834,157
5194,sumidouro,city,-22.05,-42.675,169
5195,floresta,city,-8.601,-38.568,159
5196,nocera inferiore,city,40.75448,14.63919,15
5197,itapororoca,city,-6.83,-35.247,158
5198,sao jose do inhacora,city,-27.725,-54.129,172
5199,bofete,city,-23.102,-48.258,170
5200,armazem,city,-28.262,-49.018,173
5201,hidrolandia,city,-16.962,-49.229,164
5202,cacimba de dentro,city,-6.642,-35.79,158
5203,careiro,city,-3.768,-60.369,151
5204,congonhinhas,city,-23.551,-50.554,171
5205,caiabu,city,-22.012,-51.236,170
5206,tiptur,city,13.2563,76.47768,71
5207,divisa nova,city,-21.511,-46.196,168
5208,icatu,city,-2.776,-44.066,157
5209,pedras de fogo,city,-7.402,-35.116,158
5210,marapanim,city,-0.714,-47.694,152
5211,gouveia,city,-18.454,-43.741,168
5212,pimenta,city,-20.484,-45.799,168
5213,comendador levy gasparian,city,-22.029,-43.205,169
5214,uirauna,city,-6.518,-38.412,158
5215,ibiaca,city,-28.057,-51.855,172
5216,anajas,city,-0.987,-49.94,152
5217,sao martinho,city,-27.707,-53.969,172
5218,ares,city,-6.194,-35.16,160
5219,elesbao veloso,city,-6.202,-42.14,162
5220,luzerna,city,-27.133,-51.467,173
5221,edeia,city,-17.339,-49.931,164
5222,sao geraldo da piedade,city,-18.836,-42.288,168
5223,arceburgo,city,-21.364,-46.94,168
5224,bonito,city,-21.121,-56.482,166
5225,pindobacu,city,-10.743,-40.363,155
5226,pecanha,city,-18.549,-42.557,168
5227,entre rios de minas,city,-20.671,-44.066,168
5228,terra nova,city,-12.392,-38.625,155
5229,neopolis,city,-10.32,-36.579,161
5230,bom jesus,city,-9.074,-44.359,162
5231,capitao poco,city,-1.745,-47.065,152
5232,itapora,city,-22.079,-54.789,166
5233,piata,city,-13.152,-41.773,155
5234,sao jose do alegre,city,-22.329,-45.526,168
5235,santa gertrudes,city,-22.457,-47.53,170
5236,pirenopolis,city,-15.852,-48.959,164
5237,aruja,city,-23.396,-46.321,170
5238,pescador,city,-18.357,-41.598,168
5239,cruzeiro do sul,city,-22.962,-52.161,171
5240,santa maria de jetiba,city,-20.041,-40.746,167
5241,itororo,city,-15.117,-40.07,155
5242,serrania,city,-21.548,-46.04,168
5243,feliz natal,city,-12.386,-54.92,165
5244,maragogi,city,-9.012,-35.222,154
5245,araguaiana,city,-15.734,-51.831,165
5246,bad kreuznach,city,49.8414,7.86713,38
5247,castelandia,city,-18.091,-50.201,164
5248,salto da divisa,city,-16.003,-39.947,168
5249,conceicao de ipanema,city,-19.928,-41.694,168
5250,mulungu,city,-4.306,-38.996,156
5251,ipubi,city,-7.652,-40.149,159
5252,la ceiba,city,15.75971,-86.78221,119
5253,santa ines,city,-3.667,-45.38,157
5254,piedade dos gerais,city,-20.471,-44.227,168
5255,abaete,city,-19.16,-45.446,168
5256,heliodora,city,-22.067,-45.542,168
5257,passira,city,-7.995,-35.581,159
5258,restinga,city,-20.603,-47.483,170
5259,fortaleza dos valos,city,-28.797,-53.223,172
5260,barra do garcas,city,-15.89,-52.257,165
5261,soledade,city,-7.057,-36.363,158
5262,teixeira de freitas,city,-17.535,-39.742,155
5263,coqueiral,city,-21.189,-45.441,168
5264,rodeio,city,-26.923,-49.366,173
5265,rio negrinho,city,-26.254,-49.518,173
5266,jakarta,city,-6.21462,106.84513,56
5267,mariapolis,city,-21.799,-51.181,170
5268,ibipitanga,city,-12.882,-42.486,155
5269,porto vitoria,city,-26.161,-51.232,171
5270,alvares florence,city,-20.321,-49.911,170
5271,riachuelo,city,-10.728,-37.187,161
5272,tamandare,city,-8.76,-35.105,159
5273,materlandia,city,-18.474,-43.06,168
5274,orindiuva,city,-20.182,-49.351,170
5275,monsenhor paulo,city,-21.758,-45.541,168
5276,anchieta,city,-26.534,-53.331,173
5277,guaraciaba,city,-20.571,-43.008,168
5278,florida,city,-23.087,-51.954,171
5279,tapira,city,-23.323,-53.068,171
5280,irapua,city,-21.279,-49.409,170
5281,cloppenburg,city,52.84754,8.045,38
5282,balbinos,city,-21.9,-49.357,170
5283,cafelandia,city,-24.618,-53.32,171
5284,cachoeira dos indios,city,-6.927,-38.674,158
5285,irupi,city,-20.345,-41.641,167
5286,guaruja do sul,city,-26.385,-53.528,173
5287,nova floresta,city,-6.455,-36.203,158
5288,moipora,city,-16.546,-50.739,164
5289,aveiro,city,-3.606,-55.332,152
5290,gravatal,city,-28.331,-49.035,173
5291,galia,city,-22.291,-49.553,170
5292,joviania,city,-17.805,-49.614,164
5293,prados,city,-21.058,-44.08,168
5294,pinhao,city,-25.696,-51.66,171
5295,portel,city,-1.936,-50.821,152
5296,delfinopolis,city,-20.344,-46.854,168
5297,taquarussu,city,-22.488,-53.351,166
5298,agboville,city,5.92801,-4.21319,86
5299,nova veneza,city,-28.637,-49.498,173
5300,ipiranga do piaui,city,-6.828,-41.741,162
5301,ribeirao branco,city,-24.221,-48.766,170
5302,ibiracu,city,-19.832,-40.37,167
5303,junqueiro,city,-9.925,-36.476,154
5304,marataizes,city,-21.043,-40.824,167
5305,pirapora do bom jesus,city,-23.397,-47.002,170
5306,sao sebastiao da boa vista,city,-1.718,-49.541,152
5307,campo florido,city,-19.761,-48.572,168
5308,anajatuba,city,-3.264,-44.62,157
5309,diogo de vasconcelos,city,-20.488,-43.198,168
5310,paulo bento,city,-27.703,-52.421,172
5311,nova andradina,city,-22.233,-53.343,166
5312,patrocinio do muriae,city,-21.153,-42.215,168
5313,sao cristovao,city,-11.015,-37.206,161
5314,sideropolis,city,-28.598,-49.424,173
5315,barreirinha,city,-2.793,-57.07,151
5316,campos do jordao,city,-22.739,-45.591,170
5317,sao domingos do maranhao,city,-5.576,-44.385,157
5318,olhos d agua,city,-17.397,-43.573,168
5319,jaborandi,city,-20.688,-48.413,170
5320,magalhaes de almeida,city,-3.396,-42.204,157
5321,rodeiro,city,-21.2,-42.865,168
5322,rolim de moura,city,-11.733,-61.778,149
5323,piedade do rio grande,city,-21.469,-44.196,168
5324,taquarucu do sul,city,-27.4,-53.467,172
5325,manoel vitorino,city,-14.145,-40.243,155
5326,aichach,city,48.45755,11.13413,38
5327,itanhaem,city,-24.183,-46.789,170
5328,cosmorama,city,-20.478,-49.778,170
5329,cosenza,city,39.30422,16.25201,15
5330,bobingen,city,48.27091,10.8339,38
5331,camacho,city,-20.625,-45.157,168
5332,tremedal,city,-14.976,-41.411,155
5333,escada,city,-8.359,-35.224,159
5334,caninde,city,-4.359,-39.312,156
5335,piraquara,city,-25.442,-49.063,171
5336,forquilha,city,-3.798,-40.261,156
5337,marilena,city,-22.736,-53.04,171
5338,itaquaquecetuba,city,-23.486,-46.348,170
5339,bergamo,city,45.69601,9.66721,15
5340,deodapolis,city,-22.276,-54.165,166
5341,porto calvo,city,-9.045,-35.398,154
5342,lassance,city,-17.887,-44.578,168
5343,braganca,city,-1.063,-46.773,152
5344,barra do jacare,city,-23.115,-50.181,171
5345,juruti,city,-2.152,-56.092,152
5346,garuva,city,-26.027,-48.855,173
5347,agrestina,city,-8.458,-35.945,159
5348,itupiranga,city,-5.135,-49.327,152
5349,carrancas,city,-21.488,-44.643,168
5350,alto parana,city,-23.129,-52.319,171
5351,rochedo,city,-19.953,-54.893,166
5352,itagimirim,city,-16.087,-39.614,155
5353,agua boa,city,-17.996,-42.389,168
5354,rio fortuna,city,-28.131,-49.105,173
5355,mora,city,11.04611,14.14011,89
5356,gloucester,city,51.86568,-2.2431,9
5357,fano,city,43.84052,13.01665,15
5358,panorama,city,-21.356,-51.86,170
5359,san ramon,city,37.77993,-121.97802,113
5360,senekal,city,-28.31971,27.62082,87
5361,araruna,city,-6.558,-35.742,158
5362,andahuaylas,city,-13.65556,-73.38722,136
5363,ishim,city,56.11281,69.49015,69
5364,turin,city,45.07049,7.68682,15
5365,focsani,city,45.7,27.18333,20
5366,maisons alfort,city,48.81171,2.43945,40
5367,secunderabad,city,17.50427,78.54263,71
5368,udine,city,46.0637,13.24458,15
5369,quilmes,city,-34.72418,-58.25265,140
5370,placetas,city,22.31194,-79.65333,125
5371,patna,city,25.60222,85.11936,71
5372,lippstadt,city,51.67369,8.34482,38
5373,campos belos,city,-13.037,-46.772,164
5374,sydney,city,-33.86785,151.20732,109
5375,mulhouse,city,47.75,7.33333,40
5376,kasli,city,55.8909,60.7616,69
5377,annaba,city,36.9,7.76667,106
5378,eugene,city,44.05207,-123.08675,113
5379,villeta,city,5.00886,-74.47226,138
5380,salzburg,city,47.79941,13.04399,42
5381,voronezh,city,51.67204,39.1843,69
5382,brighton,city,50.82838,-0.13947,9
5383,munster,city,52.98569,10.08756,38
5384,gross gerau,city,49.92139,8.48255,38
5385,rosenheim,city,47.85637,12.12247,38
5386,acacias,city,3.98695,-73.75797,138
5387,tete,city,-16.15639,33.58667,96
5388,mashhad,city,36.31559,59.56796,68
5389,soltau,city,52.98638,9.84338,38
5390,casablanca,city,33.58831,-7.61138,99
5391,osimo,city,43.48206,13.48766,15
5392,kalamata,city,37.03889,22.11417,10
5393,taquaritinga do norte,city,-7.903,-36.044,159
5394,yurimaguas,city,-5.90181,-76.12234,136
5395,ancona,city,43.5942,13.50337,15
5396,barra da estiva,city,-13.626,-41.327,155
5397,suhl,city,50.60911,10.69401,38
5398,karacabey,city,40.21323,28.3612,60
5399,san gil,city,6.55573,-73.13309,138
5400,cuenca,city,40.06667,-2.13333,41
5401,kaiserslautern,city,49.443,7.77161,38
5402,charsadda,city,34.14345,71.73173,65
5403,desterro de entre rios,city,-20.66,-44.333,168
5404,georgetown,city,6.80448,-58.15527,137
5405,bejaia,city,36.75587,5.08433,106
5406,loja,city,-3.99313,-79.20422,130
5407,johnstone,city,55.82906,-4.51605,9
5408,bondo,city,3.81461,23.68665,80
5409,aligarh,city,27.88334,78.07475,71
5410,carnauba dos dantas,city,-6.556,-36.595,160
5411,edinburgh,city,55.95206,-3.19648,9
5412,fes,city,34.03715,-4.9998,99
5413,a coruna,city,43.37135,-8.396,41
5414,la serena,city,-29.90453,-71.24894,133
5415,versmold,city,52.04009,8.15272,38
5416,moema,city,-19.843,-45.411,168
5417,sonson,city,5.71062,-75.31069,138
5418,chickasha,city,35.05257,-97.93643,113
5419,ufa,city,54.74306,55.96779,69
5420,kharkiv,city,49.98081,36.25272,27
5421,brantford,city,43.1334,-80.26636,115
5422,bolu,city,40.73583,31.60611,60
5423,itaberai,city,-16.02,-49.81,164
5424,kinshasa,city,-4.32758,15.31357,80
5425,macedonia,city,-20.146,-50.194,170
5426,rhenen,city,51.95917,5.56806,29
5427,muenster,city,51.96236,7.62571,38
5428,inhangapi,city,-1.43,-47.917,152
5429,rio vermelho,city,-18.294,-43.009,168
5430,malaga,city,36.72016,-4.42034,41
5431,villazon,city,-22.08659,-65.59422,132
5432,jerusalem,city,31.76904,35.21633,48
5433,cartagena,city,37.60512,-0.98623,41
5434,diamante,city,-7.428,-38.264,158
5435,gdansk,city,54.35205,18.64637,31
5436,visakhapatnam,city,17.68009,83.20161,71
5437,heerlen,city,50.88365,5.98154,29
5438,bellinzona,city,46.19278,9.01703,13
5439,straseni,city,47.14139,28.61028,25
5440,matosinhos,city,41.18207,-8.68908,19
5441,rome,city,41.89193,12.51133,15
5442,macerata,city,43.29789,13.45293,15
5443,puerto la cruz,city,10.21667,-64.61667,141
5444,talca,city,-35.4264,-71.65542,133
5445,beira,city,-19.84361,34.83889,96
5446,brugge,city,51.20892,3.22424,32
5447,ayaviri,city,-14.88639,-70.58889,136
5448,querencia do norte,city,-23.084,-53.484,171
5449,aurillac,city,44.91667,2.45,40
5450,merida,city,20.97537,-89.61696,114
5451,wejherowo,city,54.60568,18.23559,31
5452,tournai,city,50.60715,3.38932,32
5453,oristano,city,39.89957,8.59326,15
5454,morrinhos,city,-3.229,-40.125,156
5455,tuttlingen,city,47.98464,8.8177,38
5456,rufino,city,-34.26827,-62.71262,140
5457,barrancabermeja,city,7.06528,-73.85472,138
5458,monterrey,city,25.67507,-100.31847,114
5459,rio azul,city,-25.733,-50.796,171
5460,aguascalientes,city,21.88234,-102.28259,114
5461,angol,city,-37.79519,-72.71636,133
5462,darcinopolis,city,-6.713,-47.76,153
5463,sarasota,city,27.33643,-82.53065,113
5464,managua,city,12.13282,-86.2504,77
5465,cagliari,city,39.23054,9.11917,15
5466,rueil malmaison,city,48.8765,2.18967,40
5467,batalha,city,-4.024,-42.078,162
5468,sucre,city,-19.03332,-65.26274,132
5469,newport news,city,36.97876,-76.428,113
5470,agudo,city,-29.645,-53.24,172
5471,baixio,city,-6.73,-38.717,156
5472,gonda,city,27.13253,81.96897,71
5473,chia,city,4.85876,-74.05866,138
5474,baton rouge,city,30.45075,-91.15455,113
5475,lagoinha,city,-23.091,-45.19,170
5476,begles,city,44.80845,-0.54809,40
5477,santa maria da boa vista,city,-8.809,-39.825,159
5478,mansfield,city,53.13333,-1.2,9
5479,avignon,city,43.94834,4.80892,40
5480,charqueadas,city,-29.955,-51.625,172
5481,san antonio,city,-33.59473,-71.60746,133
5482,north tonawanda,city,43.03867,-78.8642,113
5483,viana do castelo,city,41.69323,-8.83287,19
5484,batalha,city,-9.678,-37.125,154
5485,herval,city,-32.024,-53.396,172
5486,tupiza,city,-21.44345,-65.71875,132
5487,posadas,city,-27.36708,-55.89608,140
5488,curtea de arges,city,45.13422,24.67409,20
5489,lubbock,city,33.57786,-101.85517,113
5490,mont saint aignan,city,49.46307,1.09364,40
5491,bryan,city,30.67436,-96.36996,113
5492,zacatecoluca,city,13.5,-88.86667,126
5493,chachapoyas,city,-6.23169,-77.86903,136
5494,menzel jemil,city,37.23618,9.91448,76
5495,bad segeberg,city,53.94313,10.30215,38
5496,jena,city,50.92878,11.5899,38
5497,bern,city,46.94809,7.44744,13
5498,boulogne sur mer,city,50.71667,1.61667,40
5499,fergana,city,40.38421,71.78432,57
5500,brixham,city,50.39431,-3.51585,9
5501,l aquila,city,42.35055,13.39954,15
5502,braganca,city,41.80582,-6.75719,19
5503,cauquenes,city,-35.9671,-72.32248,133
5504,nantes,city,47.21725,-1.55336,40
5505,artur nogueira,city,-22.573,-47.173,170
5506,ovar,city,40.85862,-8.62513,19
5507,castelfranco veneto,city,45.67254,11.93728,15
5508,kananga,city,-5.89624,22.41659,80
5509,santa cruz do escalvado,city,-20.236,-42.814,168
5510,santa ines,city,-13.292,-39.819,155
5511,sao joao do triunfo,city,-25.683,-50.297,171
5512,inaja,city,-8.903,-37.827,159
5513,craiova,city,44.31667,23.8,20
5514,amersham,city,51.66667,-0.61667,9
5515,greifswald,city,54.09311,13.38786,38
5516,yokohama,city,35.44778,139.6425,59
5517,princeton,city,25.53844,-80.40894,113
5518,st louis,city,38.62727,-90.19789,113
5519,rouen,city,49.44313,1.09932,40
5520,vespasiano,city,-19.692,-43.923,168
5521,aalborg,city,57.048,9.9187,11
5522,pedro avelino,city,-5.522,-36.388,160
5523,el centro,city,32.792,-115.56305,113
5524,maracay,city,10.24694,-67.59583,141
5525,albacete,city,38.99424,-1.85643,41
5526,monteria,city,8.74798,-75.88143,138
5527,linares,city,24.85908,-99.56567,114
5528,itapura,city,-20.646,-51.509,170
5529,morelia,city,19.70078,-101.18443,114
5530,iacanga,city,-21.89,-49.025,170
5531,osinniki,city,53.6239,87.3598,69
5532,san lorenzo,city,-25.33968,-57.50879,134
5533,lucca,city,43.8497,10.47234,15
5534,detmold,city,51.93855,8.87318,38
5535,irineopolis,city,-26.239,-50.8,173
5536,sao jose do calcado,city,-21.025,-41.654,167
5537,bias fortes,city,-21.606,-43.757,168
5538,luiziania,city,-21.676,-50.327,170
5539,cristalia,city,-16.8,-42.862,168
5540,igarape acu,city,-1.127,-47.618,152
5541,sao jose do egito,city,-7.479,-37.274,159
5542,caparao,city,-20.521,-41.907,168
5543,riversul,city,-23.828,-49.429,170
5544,tupirama,city,-8.973,-48.188,153
5545,sao jose das palmeiras,city,-24.838,-54.064,171
5546,anita garibaldi,city,-27.689,-51.13,173
5547,delfim moreira,city,-22.509,-45.28,168
5548,barra do bugres,city,-15.073,-57.181,165
5549,quilombo,city,-26.726,-52.721,173
5550,sao sebastiao do umbuzeiro,city,-8.152,-37.01,158
5551,rio das flores,city,-22.168,-43.586,169
5552,dom aquino,city,-15.811,-54.918,165
5553,duas estradas,city,-6.685,-35.418,158
5554,santa lucia,city,-21.685,-48.084,170
5555,ilopolis,city,-28.927,-52.124,172
5556,charrua,city,-27.952,-52.015,172
